id,name,status,temperature,stockThreshold,openTime,closeTime,installedDate,lastCheckupDate,nextCheckupDate,lowStockItems,outStockItems,position,city,country
786,Machine 786,active,5,100,04:00,22:59,2023-09-05T14:51:53.394Z,2023-11-18T17:23:02.840Z,2024-02-22T06:27:50.665Z,12,3,"15.012026614629374,99.43335632641606",Bangkok,Thailand
787,Machine 787,active,5,100,03:00,21:59,2023-08-10T10:00:50.591Z,2023-11-12T07:04:06.678Z,2024-02-21T00:02:56.232Z,1,2,"24.487640902789355,104.29032957316667",Bangkok,Thailand
788,Machine 788,inactive,5,100,02:00,21:59,2023-11-02T23:37:21.562Z,2023-11-09T12:32:17.606Z,2024-03-01T04:08:58.569Z,9,3,"13.720212781755503,94.39406721926423",Bangkok,Thailand
789,Machine 789,inactive,5,100,05:00,19:59,2024-01-15T15:18:22.234Z,2024-01-24T06:52:26.893Z,2024-02-18T22:28:48.359Z,3,0,"11.197411180470288,104.5358213409196",Bangkok,Thailand
790,Machine 790,active,5,100,06:00,22:59,2023-11-11T03:06:27.782Z,2024-01-17T07:40:38.597Z,2024-02-21T11:35:43.820Z,17,3,"24.657289851304768,100.59643781827413",Bangkok,Thailand
791,Machine 791,inactive,5,100,05:00,23:59,2023-10-29T21:40:47.865Z,2023-12-22T17:38:08.591Z,2024-02-16T03:04:38.747Z,5,5,"16.835710371665844,101.70375055357306",Bangkok,Thailand
792,Machine 792,inactive,5,100,01:00,19:59,2023-08-18T22:26:04.574Z,2024-01-19T13:14:46.144Z,2024-02-27T12:15:50.780Z,7,5,"23.79274654706844,108.00320553452013",Bangkok,Thailand
793,Machine 793,inactive,5,100,02:00,22:59,2023-12-10T18:57:52.647Z,2023-12-17T20:56:48.956Z,2024-03-01T06:56:16.406Z,4,0,"14.519188756374989,105.02843611240348",Bangkok,Thailand
794,Machine 794,inactive,5,100,04:00,19:59,2023-09-17T18:33:29.536Z,2023-11-26T00:08:22.640Z,2024-02-23T10:16:52.250Z,18,1,"12.207269653389762,111.80067109563527",Bangkok,Thailand
795,Machine 795,inactive,5,100,02:00,19:59,2023-09-21T14:40:07.571Z,2024-01-04T17:13:17.833Z,2024-02-18T16:42:21.572Z,15,2,"15.066800849368741,98.30557945477904",Bangkok,Thailand
796,Machine 796,inactive,5,100,03:00,19:59,2023-07-12T15:54:44.737Z,2023-11-24T05:33:56.218Z,2024-02-20T13:57:48.609Z,10,4,"16.3506340962507,105.77345007477527",Bangkok,Thailand
797,Machine 797,inactive,5,100,06:00,21:59,2023-09-12T19:54:35.314Z,2024-01-01T23:03:12.154Z,2024-02-13T21:33:28.832Z,18,2,"22.651336869151102,101.35761672678677",Bangkok,Thailand
798,Machine 798,inactive,5,100,04:00,22:59,2023-11-25T06:55:53.319Z,2024-01-24T22:31:33.160Z,2024-02-19T18:48:04.969Z,3,1,"4.281153885024619,98.98233219819213",Bangkok,Thailand
799,Machine 799,inactive,5,100,04:00,22:59,2023-12-25T07:30:13.674Z,2024-01-30T15:50:19.575Z,2024-02-22T08:33:49.510Z,5,5,"5.568741748342758,107.51042207709224",Bangkok,Thailand
800,Machine 800,inactive,5,100,03:00,22:59,2023-10-19T02:38:07.299Z,2023-12-22T02:38:53.099Z,2024-02-21T07:10:08.860Z,13,3,"9.051888344240114,101.138356121745",Bangkok,Thailand
801,Machine 801,active,5,100,03:00,21:59,2023-12-28T01:07:51.011Z,2023-12-29T01:05:57.323Z,2024-02-13T17:21:31.510Z,4,1,"11.122557913347604,90.91165794299354",Bangkok,Thailand
802,Machine 802,inactive,5,100,03:00,22:59,2023-10-02T04:54:22.206Z,2023-11-29T19:25:45.549Z,2024-02-29T13:46:07.119Z,14,3,"17.756551400103433,93.6076043908422",Bangkok,Thailand
803,Machine 803,inactive,5,100,02:00,21:59,2023-07-16T02:37:03.894Z,2023-11-13T21:03:28.387Z,2024-03-03T05:35:19.356Z,3,3,"17.82298919265621,95.96236040924907",Bangkok,Thailand
804,Machine 804,inactive,5,100,04:00,20:59,2023-07-04T21:27:45.695Z,2023-08-21T06:26:19.007Z,2024-02-29T21:46:50.508Z,10,2,"11.238367396301854,110.88107513252498",Bangkok,Thailand
805,Machine 805,active,5,100,03:00,20:59,2023-10-20T04:43:32.128Z,2024-01-28T11:37:49.552Z,2024-02-19T16:15:12.619Z,11,5,"6.201004736240086,94.75096667643015",Bangkok,Thailand
806,Machine 806,active,5,100,02:00,22:59,2023-11-28T14:16:27.692Z,2023-12-04T22:26:20.617Z,2024-02-26T08:58:03.703Z,3,4,"17.613183852189795,104.11750329934387",Bangkok,Thailand
807,Machine 807,inactive,5,100,06:00,18:59,2023-07-21T12:19:19.802Z,2023-12-06T14:31:35.058Z,2024-03-03T11:21:43.499Z,4,1,"20.721359933682315,102.94942016978985",Bangkok,Thailand
808,Machine 808,active,5,100,01:00,18:59,2023-06-22T12:48:18.523Z,2023-11-23T14:22:15.275Z,2024-03-04T13:14:27.915Z,11,1,"20.77870885901291,100.08994929618609",Bangkok,Thailand
809,Machine 809,active,5,100,04:00,23:59,2023-07-04T09:22:57.474Z,2023-09-17T01:03:58.899Z,2024-03-01T11:21:29.982Z,11,1,"8.847468096304432,105.57492836643314",Bangkok,Thailand
810,Machine 810,inactive,5,100,04:00,21:59,2023-11-08T11:50:38.740Z,2024-01-04T18:33:38.861Z,2024-02-24T07:00:36.303Z,8,3,"7.533345401445799,107.60266240826172",Bangkok,Thailand
811,Machine 811,inactive,5,100,03:00,21:59,2023-10-08T00:52:54.335Z,2023-11-19T10:56:53.978Z,2024-02-20T15:11:15.151Z,6,0,"16.871283211891733,96.58065040731321",Bangkok,Thailand
812,Machine 812,active,5,100,06:00,20:59,2023-07-22T10:43:24.129Z,2023-09-29T14:58:19.468Z,2024-02-20T21:43:40.506Z,20,5,"6.791969997358615,103.96432632730364",Bangkok,Thailand
813,Machine 813,active,5,100,02:00,23:59,2023-07-18T03:00:44.005Z,2023-10-31T06:43:55.340Z,2024-02-17T13:58:18.930Z,16,1,"19.717371920226245,103.62801857808961",Bangkok,Thailand
814,Machine 814,inactive,5,100,06:00,21:59,2024-01-30T17:45:45.378Z,2024-01-30T19:46:47.751Z,2024-02-13T09:53:31.380Z,20,3,"16.149161437127262,112.80420649042208",Bangkok,Thailand
815,Machine 815,inactive,5,100,03:00,22:59,2023-08-11T14:05:38.546Z,2023-09-27T04:00:06.865Z,2024-02-21T08:13:01.165Z,15,3,"22.309300437141182,99.41018922362923",Bangkok,Thailand
816,Machine 816,inactive,5,100,03:00,22:59,2023-06-15T06:50:33.618Z,2023-08-27T21:23:57.586Z,2024-02-19T14:34:19.469Z,2,0,"4.353607880358943,105.03248599281858",Bangkok,Thailand
817,Machine 817,inactive,5,100,05:00,23:59,2023-07-23T07:32:26.759Z,2023-09-26T15:51:40.816Z,2024-02-20T03:53:00.600Z,17,3,"11.815586801058185,99.61603479857524",Bangkok,Thailand
818,Machine 818,inactive,5,100,02:00,20:59,2023-07-08T15:20:31.746Z,2023-10-09T17:47:01.631Z,2024-02-23T04:15:40.769Z,11,4,"5.651451942330889,96.17666632925182",Bangkok,Thailand
819,Machine 819,active,5,100,02:00,22:59,2023-07-27T14:53:36.080Z,2023-09-24T09:16:01.735Z,2024-02-14T12:04:30.034Z,0,1,"10.797316806785947,107.50463962018387",Bangkok,Thailand
820,Machine 820,inactive,5,100,06:00,21:59,2023-11-17T08:36:58.224Z,2024-01-09T00:04:30.688Z,2024-02-25T14:18:01.180Z,18,1,"7.292104198526025,101.38232999848049",Bangkok,Thailand
821,Machine 821,active,5,100,05:00,18:59,2023-08-25T08:05:18.208Z,2023-11-27T23:19:37.350Z,2024-02-16T05:25:34.164Z,10,5,"13.490361125696362,91.11564634654667",Bangkok,Thailand
822,Machine 822,active,5,100,05:00,18:59,2024-01-15T01:44:13.762Z,2024-01-21T10:46:13.582Z,2024-02-14T04:25:46.565Z,16,3,"9.29862423160886,96.98657262442646",Bangkok,Thailand
823,Machine 823,active,5,100,06:00,20:59,2023-06-26T17:39:54.146Z,2023-08-28T10:12:42.150Z,2024-02-22T04:16:04.113Z,13,4,"16.31787940078098,95.73463682935096",Bangkok,Thailand
824,Machine 824,inactive,5,100,02:00,20:59,2023-12-14T17:07:33.637Z,2023-12-19T13:41:13.826Z,2024-02-14T03:38:07.991Z,8,0,"8.943531230343929,100.73125452815862",Bangkok,Thailand
825,Machine 825,active,5,100,00:00,21:59,2023-11-28T22:39:51.965Z,2023-12-25T22:45:29.442Z,2024-02-29T02:57:49.461Z,12,3,"16.97371348733043,105.6012295664998",Bangkok,Thailand
826,Machine 826,active,5,100,04:00,22:59,2023-10-08T09:21:21.070Z,2023-11-09T23:48:34.854Z,2024-02-18T08:57:46.335Z,14,4,"5.730498192493776,104.3436992514371",Bangkok,Thailand
827,Machine 827,active,5,100,01:00,22:59,2023-06-17T01:55:29.131Z,2023-07-14T00:50:04.554Z,2024-02-23T23:41:32.393Z,3,3,"18.867770308333643,102.8427596332076",Bangkok,Thailand
828,Machine 828,active,5,100,04:00,19:59,2023-10-30T09:57:34.310Z,2024-01-02T20:46:40.347Z,2024-03-02T08:41:29.501Z,10,4,"20.513728846217862,93.69755457822805",Bangkok,Thailand
829,Machine 829,inactive,5,100,04:00,18:59,2023-08-04T21:12:25.762Z,2023-09-20T00:17:34.321Z,2024-03-02T01:12:48.338Z,16,1,"17.134201965746758,105.4918017452585",Bangkok,Thailand
830,Machine 830,active,5,100,03:00,22:59,2024-01-11T18:34:27.726Z,2024-01-13T06:52:23.543Z,2024-03-02T20:57:26.575Z,13,5,"1.168187885779199,102.59807526433724",Bangkok,Thailand
831,Machine 831,active,5,100,05:00,20:59,2023-08-10T16:07:47.734Z,2023-09-26T04:45:10.347Z,2024-02-29T17:58:31.560Z,0,1,"8.388799574086505,108.71077986335683",Bangkok,Thailand
832,Machine 832,active,5,100,05:00,22:59,2023-11-03T20:54:47.603Z,2023-11-09T13:41:33.988Z,2024-02-28T01:07:19.104Z,7,5,"14.310311317159563,105.82230263594067",Bangkok,Thailand
833,Machine 833,active,5,100,06:00,21:59,2024-01-17T20:21:51.652Z,2024-01-30T11:58:46.221Z,2024-02-14T03:03:12.662Z,5,4,"14.35551111753798,93.01649582059031",Bangkok,Thailand
834,Machine 834,active,5,100,04:00,19:59,2024-01-18T23:48:03.725Z,2024-01-29T02:19:20.852Z,2024-03-02T17:58:50.039Z,2,1,"12.095331633131885,105.8010230049681",Bangkok,Thailand
835,Machine 835,inactive,5,100,01:00,21:59,2023-12-15T16:04:20.599Z,2024-01-05T10:10:40.412Z,2024-02-25T19:58:59.408Z,16,0,"21.75199904243465,97.50020960882603",Bangkok,Thailand
836,Machine 836,inactive,5,100,03:00,21:59,2023-09-22T18:35:17.856Z,2023-12-26T22:09:08.749Z,2024-02-19T21:01:02.386Z,14,1,"7.0994203482388905,94.03335776128563",Bangkok,Thailand
837,Machine 837,inactive,5,100,03:00,22:59,2023-10-13T12:33:06.848Z,2023-11-14T00:44:58.765Z,2024-03-05T00:52:03.308Z,7,1,"18.819677427897158,98.38095815830206",Bangkok,Thailand
838,Machine 838,inactive,5,100,03:00,20:59,2024-01-18T19:53:52.484Z,2024-01-24T14:26:35.075Z,2024-02-29T17:31:37.712Z,10,1,"20.720706065611605,91.51680474539091",Bangkok,Thailand
839,Machine 839,inactive,5,100,00:00,19:59,2024-01-06T10:17:53.553Z,2024-01-30T05:12:21.541Z,2024-02-29T09:12:58.576Z,3,3,"15.166944006025151,95.8409988183663",Bangkok,Thailand
840,Machine 840,active,5,100,02:00,23:59,2023-11-29T02:31:06.463Z,2023-12-10T22:32:07.111Z,2024-02-13T07:11:22.047Z,10,1,"22.951088150221857,98.72435556812206",Bangkok,Thailand
841,Machine 841,inactive,5,100,01:00,19:59,2023-07-05T12:58:15.223Z,2024-01-25T09:27:05.051Z,2024-03-04T00:17:54.111Z,12,4,"21.544263244969038,102.074469274551",Bangkok,Thailand
842,Machine 842,inactive,5,100,02:00,21:59,2023-12-14T23:41:15.389Z,2023-12-17T09:33:32.157Z,2024-02-24T04:00:21.940Z,16,3,"17.42545119475032,107.40408972420505",Bangkok,Thailand
843,Machine 843,inactive,5,100,05:00,18:59,2023-12-29T06:49:48.556Z,2024-01-11T20:48:18.968Z,2024-02-27T16:59:11.694Z,6,0,"11.365287366805843,103.09364429690027",Bangkok,Thailand
844,Machine 844,active,5,100,01:00,21:59,2023-11-28T13:56:12.116Z,2023-12-02T13:11:04.228Z,2024-03-01T09:29:08.778Z,9,0,"8.70637305074036,105.49511559944756",Bangkok,Thailand
845,Machine 845,inactive,5,100,05:00,22:59,2023-11-01T16:48:39.940Z,2023-12-22T08:30:45.617Z,2024-02-15T08:14:46.671Z,3,3,"9.926763036155757,110.99577497952623",Bangkok,Thailand
846,Machine 846,inactive,5,100,06:00,20:59,2023-06-07T10:58:18.355Z,2024-01-09T18:23:58.834Z,2024-02-22T12:43:24.008Z,6,0,"22.586850199750028,91.27463230045635",Bangkok,Thailand
847,Machine 847,active,5,100,02:00,21:59,2024-01-21T01:53:01.985Z,2024-01-22T23:52:26.028Z,2024-02-22T20:03:31.346Z,12,2,"11.084220402211917,100.54623694010513",Bangkok,Thailand
848,Machine 848,inactive,5,100,00:00,23:59,2023-08-11T13:12:07.399Z,2023-10-14T02:34:49.369Z,2024-03-04T20:58:27.078Z,7,4,"12.1347516127597,95.66105342262802",Bangkok,Thailand
849,Machine 849,active,5,100,00:00,19:59,2023-09-09T14:27:56.433Z,2023-09-29T09:19:51.074Z,2024-02-16T03:22:07.218Z,15,1,"9.850705544911511,96.54262018618965",Bangkok,Thailand
850,Machine 850,inactive,5,100,03:00,23:59,2024-01-12T14:00:48.294Z,2024-01-29T23:26:29.426Z,2024-02-22T22:47:40.526Z,10,0,"3.1234453041853367,106.70669802258953",Bangkok,Thailand
851,Machine 851,inactive,5,100,05:00,19:59,2023-08-15T11:12:14.023Z,2024-01-14T16:48:11.390Z,2024-02-16T10:12:28.303Z,1,1,"23.580572561243898,97.66336511750376",Bangkok,Thailand
852,Machine 852,active,5,100,01:00,20:59,2023-09-25T20:44:14.376Z,2023-12-31T16:08:38.418Z,2024-03-03T22:33:02.026Z,8,4,"10.526140075191858,95.52414926272365",Bangkok,Thailand
853,Machine 853,inactive,5,100,01:00,18:59,2023-10-20T22:02:21.769Z,2023-12-30T00:29:14.325Z,2024-02-14T13:54:14.796Z,13,0,"24.204750412309533,107.58753426249382",Bangkok,Thailand
854,Machine 854,inactive,5,100,02:00,22:59,2024-01-16T03:00:22.099Z,2024-01-25T08:36:40.892Z,2024-02-26T19:26:34.697Z,20,5,"6.15514898715621,92.92056687368665",Bangkok,Thailand
855,Machine 855,active,5,100,06:00,23:59,2024-01-03T15:19:51.350Z,2024-01-05T10:53:42.400Z,2024-02-18T08:58:43.821Z,8,0,"18.912935712245762,95.00498572866229",Bangkok,Thailand
856,Machine 856,active,5,100,02:00,23:59,2023-06-16T15:02:50.358Z,2023-11-25T00:44:52.954Z,2024-02-24T20:19:35.681Z,3,3,"12.395246120991036,98.0569871886396",Bangkok,Thailand
857,Machine 857,inactive,5,100,06:00,18:59,2023-06-04T23:26:33.006Z,2023-12-04T23:58:56.276Z,2024-02-14T17:03:55.145Z,19,4,"17.585009075825983,102.77026943004307",Bangkok,Thailand
858,Machine 858,active,5,100,01:00,19:59,2023-07-03T17:46:26.729Z,2023-07-09T20:02:42.425Z,2024-02-22T20:00:36.110Z,14,5,"13.817258549221696,100.57947202104833",Bangkok,Thailand
859,Machine 859,inactive,5,100,04:00,19:59,2023-12-02T18:37:11.870Z,2024-01-13T22:10:57.201Z,2024-02-21T16:58:14.487Z,13,5,"14.938272660302255,102.11268062725071",Bangkok,Thailand
860,Machine 860,inactive,5,100,05:00,21:59,2023-11-08T11:29:04.472Z,2023-11-25T15:44:17.291Z,2024-02-22T02:21:59.846Z,1,2,"22.340168538172,96.70386307639433",Bangkok,Thailand
861,Machine 861,active,5,100,00:00,20:59,2023-09-07T01:38:20.741Z,2023-11-15T09:27:53.809Z,2024-03-02T22:42:03.324Z,13,2,"8.401629878003131,89.86929500595693",Bangkok,Thailand
862,Machine 862,active,5,100,03:00,22:59,2023-11-30T16:32:47.891Z,2023-12-23T19:03:52.027Z,2024-03-04T13:53:47.502Z,18,4,"18.447012416711217,105.49128866211674",Bangkok,Thailand
863,Machine 863,inactive,5,100,04:00,22:59,2023-06-20T17:34:30.458Z,2023-08-17T05:35:37.894Z,2024-03-04T03:31:21.869Z,4,2,"20.04156724773005,105.90670649789172",Bangkok,Thailand
864,Machine 864,active,5,100,06:00,19:59,2023-12-04T19:43:40.918Z,2023-12-22T22:06:51.817Z,2024-02-21T08:34:23.775Z,0,0,"13.226906943197045,99.19339362676624",Bangkok,Thailand
865,Machine 865,active,5,100,03:00,23:59,2023-10-01T12:55:19.675Z,2023-11-27T20:26:46.808Z,2024-02-17T15:23:29.946Z,3,0,"19.807786399698045,107.90329694241632",Bangkok,Thailand
866,Machine 866,inactive,5,100,04:00,23:59,2023-07-11T10:57:26.274Z,2023-09-30T00:29:01.426Z,2024-02-17T05:44:22.503Z,11,4,"2.949001428962047,102.09039337747129",Bangkok,Thailand
867,Machine 867,inactive,5,100,02:00,20:59,2023-07-05T19:04:08.031Z,2023-10-17T19:43:32.939Z,2024-02-21T22:49:38.601Z,18,3,"9.15151706938326,96.00934418669021",Bangkok,Thailand
868,Machine 868,inactive,5,100,02:00,18:59,2023-08-01T17:23:28.475Z,2023-09-24T08:35:43.331Z,2024-03-03T21:33:04.428Z,4,1,"13.791620849056146,103.37862054348989",Bangkok,Thailand
869,Machine 869,inactive,5,100,05:00,21:59,2024-01-07T18:46:21.521Z,2024-01-21T07:47:31.778Z,2024-02-28T04:46:04.989Z,17,5,"11.258119574066672,94.74507668830461",Bangkok,Thailand
870,Machine 870,inactive,5,100,05:00,18:59,2023-11-10T18:15:29.605Z,2023-12-11T08:03:15.820Z,2024-02-29T10:54:44.283Z,10,2,"11.822537143686148,99.22706367521505",Bangkok,Thailand
871,Machine 871,active,5,100,00:00,23:59,2023-07-21T07:01:41.017Z,2023-11-23T18:35:33.341Z,2024-02-20T07:29:18.806Z,9,1,"22.927644531096597,104.56654682866679",Bangkok,Thailand
872,Machine 872,inactive,5,100,01:00,22:59,2023-10-24T08:06:43.532Z,2023-12-02T00:27:53.106Z,2024-02-14T03:37:53.289Z,9,1,"13.82406833434023,100.52039012306523",Bangkok,Thailand
873,Machine 873,inactive,5,100,02:00,21:59,2023-10-09T14:30:39.411Z,2023-12-28T04:33:08.639Z,2024-02-22T06:44:46.090Z,6,0,"6.144009157574998,96.79139327606367",Bangkok,Thailand
874,Machine 874,inactive,5,100,03:00,20:59,2023-07-22T07:34:11.672Z,2023-11-02T08:11:07.011Z,2024-03-04T06:19:34.695Z,9,0,"8.535899620142512,98.20460857840715",Bangkok,Thailand
875,Machine 875,inactive,5,100,04:00,19:59,2023-08-12T18:23:51.333Z,2023-11-12T17:57:42.617Z,2024-02-26T13:25:40.570Z,20,1,"13.437977014269476,94.33233318399755",Bangkok,Thailand
876,Machine 876,inactive,5,100,02:00,21:59,2023-06-23T23:10:42.655Z,2023-08-19T02:17:41.159Z,2024-03-02T19:02:50.407Z,17,5,"23.636815071966232,102.03553905561034",Bangkok,Thailand
877,Machine 877,active,5,100,01:00,20:59,2023-11-07T15:21:55.460Z,2024-01-21T10:19:55.402Z,2024-02-14T23:47:46.019Z,9,4,"10.258773108809027,97.7793123050086",Bangkok,Thailand
878,Machine 878,inactive,5,100,02:00,20:59,2023-10-21T06:01:46.823Z,2023-12-02T03:03:32.507Z,2024-02-27T21:54:51.733Z,16,0,"16.236194626990972,103.50594895139807",Bangkok,Thailand
879,Machine 879,inactive,5,100,05:00,21:59,2023-10-30T21:08:30.690Z,2024-01-25T04:23:26.667Z,2024-02-25T12:39:27.452Z,3,0,"14.339989610451465,97.88924341498205",Bangkok,Thailand
880,Machine 880,active,5,100,04:00,23:59,2023-07-12T17:42:24.341Z,2023-12-31T09:52:18.439Z,2024-03-03T08:00:36.378Z,16,3,"13.886523997387817,108.01229747596608",Bangkok,Thailand
881,Machine 881,active,5,100,03:00,22:59,2023-07-18T04:54:42.162Z,2023-08-25T02:04:38.143Z,2024-02-21T10:09:46.211Z,0,1,"8.261141227527252,107.56484285145257",Bangkok,Thailand
882,Machine 882,inactive,5,100,00:00,22:59,2023-07-16T09:49:39.330Z,2023-09-08T02:16:02.929Z,2024-02-19T04:24:56.666Z,5,5,"14.458948638466255,94.00526483669478",Bangkok,Thailand
883,Machine 883,inactive,5,100,02:00,21:59,2023-10-27T14:19:01.230Z,2024-01-10T22:43:58.741Z,2024-02-23T15:29:38.058Z,14,1,"14.562636842673108,99.60884481796336",Bangkok,Thailand
884,Machine 884,inactive,5,100,00:00,19:59,2023-07-27T04:28:55.650Z,2023-10-18T19:59:40.796Z,2024-02-28T03:38:57.217Z,20,1,"19.477392389447484,98.11004005626285",Bangkok,Thailand
885,Machine 885,inactive,5,100,01:00,23:59,2023-07-21T13:53:49.088Z,2023-07-27T07:53:56.244Z,2024-02-24T04:55:55.810Z,8,2,"16.958259211847412,99.57684660394682",Bangkok,Thailand
886,Machine 886,active,5,100,04:00,23:59,2023-08-22T08:15:06.504Z,2023-09-15T07:11:40.620Z,2024-02-21T07:17:11.533Z,15,3,"14.211591225385137,104.10016435398472",Bangkok,Thailand
887,Machine 887,inactive,5,100,00:00,19:59,2023-08-26T17:47:44.139Z,2023-10-10T07:20:30.275Z,2024-02-16T07:18:04.369Z,6,0,"10.303027043341011,111.75436983733857",Bangkok,Thailand
888,Machine 888,active,5,100,00:00,19:59,2023-06-21T05:38:07.105Z,2023-10-20T20:18:17.560Z,2024-02-28T17:14:50.324Z,9,2,"9.784625925938583,108.5871774819883",Bangkok,Thailand
889,Machine 889,inactive,5,100,01:00,23:59,2023-07-07T13:12:30.637Z,2023-08-02T07:31:05.976Z,2024-02-29T19:36:00.732Z,12,1,"9.231452783734593,93.89102218933397",Bangkok,Thailand
890,Machine 890,inactive,5,100,04:00,18:59,2023-08-10T01:28:36.393Z,2023-09-19T15:12:34.020Z,2024-02-29T08:29:21.083Z,10,5,"15.069656359152644,97.51275742812788",Bangkok,Thailand
891,Machine 891,active,5,100,03:00,20:59,2023-08-09T00:40:23.554Z,2023-12-18T03:23:56.938Z,2024-02-15T12:24:40.503Z,2,1,"4.594108338250432,97.48178605275962",Bangkok,Thailand
892,Machine 892,inactive,5,100,02:00,20:59,2024-01-20T20:23:40.522Z,2024-01-26T20:55:50.010Z,2024-02-24T12:51:07.081Z,12,2,"13.300202781857614,101.71535432084761",Bangkok,Thailand
893,Machine 893,inactive,5,100,02:00,21:59,2023-11-27T12:05:57.106Z,2023-12-19T12:35:13.583Z,2024-03-03T01:36:16.966Z,16,1,"13.362794728845039,100.63761154436031",Bangkok,Thailand
894,Machine 894,active,5,100,04:00,23:59,2023-07-14T20:17:59.413Z,2023-11-19T04:55:04.480Z,2024-02-14T18:07:49.462Z,6,4,"13.298651367031894,101.1192183190127",Bangkok,Thailand
895,Machine 895,active,5,100,02:00,23:59,2023-12-15T03:11:57.755Z,2023-12-29T17:23:34.659Z,2024-02-22T03:25:43.205Z,20,5,"6.749671001674495,94.06602353964308",Bangkok,Thailand
896,Machine 896,active,5,100,03:00,23:59,2023-09-08T09:26:28.876Z,2023-10-17T13:52:28.589Z,2024-02-25T07:49:53.811Z,4,2,"2.6306350351961587,93.4083776475851",Bangkok,Thailand
897,Machine 897,inactive,5,100,02:00,23:59,2023-08-08T12:51:02.925Z,2023-09-08T17:19:32.053Z,2024-03-03T02:36:34.740Z,0,1,"15.392109679677354,111.70552888344491",Bangkok,Thailand
898,Machine 898,inactive,5,100,04:00,19:59,2023-10-30T19:20:17.385Z,2024-01-12T14:22:18.241Z,2024-02-20T11:09:11.530Z,6,4,"10.515747396274964,104.33754346585022",Bangkok,Thailand
899,Machine 899,active,5,100,03:00,22:59,2023-09-20T07:33:41.161Z,2024-01-28T00:16:59.590Z,2024-03-01T15:17:05.333Z,5,3,"12.284115298723457,101.28312959038055",Bangkok,Thailand
900,Machine 900,active,5,100,00:00,21:59,2023-12-26T05:27:11.878Z,2024-01-17T02:31:34.391Z,2024-02-15T14:29:15.340Z,8,5,"3.2356581241486655,95.03219328953924",Bangkok,Thailand
901,Machine 901,active,5,100,06:00,21:59,2023-06-12T02:42:39.692Z,2023-07-01T17:36:37.846Z,2024-02-16T12:03:45.563Z,4,3,"12.41610523749911,100.5098366580919",Bangkok,Thailand
902,Machine 902,inactive,5,100,00:00,23:59,2023-10-27T15:02:03.645Z,2024-01-15T09:49:30.589Z,2024-02-26T11:43:58.002Z,2,5,"14.769824112950342,91.66827374336413",Bangkok,Thailand
903,Machine 903,active,5,100,02:00,18:59,2023-09-29T23:29:08.192Z,2023-12-25T14:17:16.631Z,2024-02-23T13:20:53.099Z,8,1,"13.86145017463555,90.44744891990558",Bangkok,Thailand
904,Machine 904,active,5,100,05:00,22:59,2023-11-03T23:39:35.764Z,2023-11-08T03:09:59.686Z,2024-03-02T23:37:20.646Z,16,3,"12.984299920179748,96.82040219254736",Bangkok,Thailand
905,Machine 905,inactive,5,100,03:00,21:59,2023-08-15T02:34:43.913Z,2023-09-27T14:01:09.305Z,2024-02-21T22:26:35.870Z,2,0,"14.64281805188778,96.65121854023391",Bangkok,Thailand
906,Machine 906,active,5,100,06:00,18:59,2023-07-09T01:21:20.683Z,2023-10-15T00:24:13.473Z,2024-02-16T12:33:19.434Z,1,0,"13.792290242818815,100.72244364662356",Bangkok,Thailand
907,Machine 907,inactive,5,100,05:00,20:59,2024-01-28T02:58:52.938Z,2024-01-29T04:51:25.405Z,2024-02-21T16:14:26.895Z,20,5,"14.368549750229867,94.68743369125491",Bangkok,Thailand
908,Machine 908,inactive,5,100,01:00,23:59,2023-12-10T21:34:11.159Z,2024-01-27T00:05:51.883Z,2024-03-02T20:20:14.349Z,3,3,"15.084231349195594,94.27349004306654",Bangkok,Thailand
909,Machine 909,active,5,100,05:00,23:59,2023-09-20T13:35:44.430Z,2023-11-01T15:07:22.437Z,2024-02-25T07:24:28.438Z,10,5,"9.585249621510096,97.89852484810638",Bangkok,Thailand
910,Machine 910,inactive,5,100,02:00,23:59,2023-10-02T14:30:12.109Z,2023-11-18T00:15:52.661Z,2024-02-17T19:46:13.662Z,5,4,"19.076914772201775,100.96399863820761",Bangkok,Thailand
911,Machine 911,inactive,5,100,02:00,18:59,2023-12-10T12:48:57.574Z,2024-01-03T18:57:11.818Z,2024-02-19T15:52:33.171Z,12,3,"13.88990162034655,110.65454977472575",Bangkok,Thailand
912,Machine 912,inactive,5,100,00:00,21:59,2023-06-13T04:14:59.523Z,2024-01-15T02:19:25.213Z,2024-02-24T04:37:04.619Z,20,2,"19.33371020527829,93.67962380221513",Bangkok,Thailand
913,Machine 913,active,5,100,02:00,18:59,2023-11-17T09:09:54.422Z,2023-12-28T16:03:24.253Z,2024-02-29T17:59:18.485Z,5,4,"16.288196453293196,107.49729232501181",Bangkok,Thailand
914,Machine 914,inactive,5,100,00:00,22:59,2023-12-07T06:02:33.982Z,2023-12-13T13:09:37.812Z,2024-03-04T12:49:18.881Z,7,5,"10.596429171312298,106.88413779101802",Bangkok,Thailand
915,Machine 915,inactive,5,100,04:00,20:59,2023-11-14T04:04:15.032Z,2023-11-25T05:05:43.401Z,2024-03-03T16:49:48.954Z,15,0,"16.538785616938597,92.79427204948934",Bangkok,Thailand
916,Machine 916,inactive,5,100,01:00,20:59,2023-12-31T00:53:50.509Z,2024-01-28T19:23:59.040Z,2024-02-27T12:51:03.352Z,4,5,"5.189991955776668,103.03288435098148",Bangkok,Thailand
